Date,Open,High,Low,Close,Adj Close,Volume
2019-11-15,131.250000,134.970001,130.779999,134.940002,127.257645,10495624
2019-11-18,134.220001,135.690002,132.660004,134.830002,127.153900,9293614
2019-11-19,135.000000,135.190002,134.210007,134.820007,127.144455,5192243
2019-11-20,135.110001,136.339996,134.070007,135.940002,128.200699,7600882
2019-11-21,135.940002,136.850006,135.000000,136.440002,128.672256,6424868
2019-11-22,136.649994,138.630005,136.500000,138.070007,130.209427,9235894
2019-11-25,137.059998,137.649994,136.240005,137.179993,130.266388,6111909
2019-11-26,136.470001,137.339996,135.149994,137.169998,130.256912,10637413
2019-11-27,137.160004,138.250000,136.899994,137.750000,130.807663,5522951
2019-11-29,137.600006,138.270004,136.940002,137.490005,130.560760,3278854
2019-12-02,137.720001,137.850006,136.850006,137.360001,130.437317,4717317
2019-12-03,136.910004,137.449997,136.160004,137.160004,130.247406,6419310
2019-12-04,138.500000,139.740005,138.039993,139.380005,132.355530,7257393
2019-12-05,139.350006,139.744995,137.949997,139.559998,132.526459,5473037
2019-12-06,139.460007,141.580002,139.460007,140.380005,133.305145,6640534
2019-12-09,140.389999,140.809998,140.060104,140.500000,133.419067,4260566
2019-12-10,140.800003,141.000000,139.910004,139.990005,132.934769,5310783
2019-12-11,140.929993,141.979996,140.630005,140.979996,133.874893,6631591
2019-12-12,141.320007,142.059998,140.729996,141.339996,134.216736,5012506
2019-12-13,141.100006,141.800003,140.309998,141.380005,134.254745,4257231
2019-12-16,141.729996,142.850006,141.490005,141.789993,134.644043,5353158
2019-12-17,143.000000,144.050003,142.520004,143.559998,136.324875,10724074
2019-12-18,143.720001,143.880005,142.740005,143.190002,135.973480,7849413
2019-12-19,143.889999,145.880005,143.610001,145.350006,138.024643,9874889
2019-12-20,146.880005,147.839996,144.800003,146.059998,138.698853,14532998
2019-12-23,145.740005,146.759995,145.340103,146.440002,139.059738,6559466
2019-12-24,146.000000,146.009995,145.259995,145.929993,138.575394,4238924
2019-12-26,145.970001,146.182693,145.160004,145.830002,138.480469,3020481
2019-12-27,146.199997,146.550003,145.539993,145.750000,138.404480,3432686
2019-12-30,145.779999,146.199997,145.029999,145.300003,137.977188,2923859
2019-12-31,145.100006,146.009995,144.779999,145.869995,138.518433,4435105
2020-01-02,145.869995,146.020004,145.080002,145.970001,138.613388,5634469
2020-01-03,143.500000,145.373001,143.000000,144.279999,137.008575,5753422
2020-01-06,144.000000,144.199997,142.850006,144.100006,136.837646,7731435
2020-01-07,144.009995,145.449997,141.380005,144.979996,137.673309,7076228
2020-01-08,144.869995,145.979996,143.699997,144.960007,137.654312,6605775
2020-01-09,145.759995,146.029999,144.990005,145.389999,138.062607,6112783
2020-01-10,145.750000,146.179993,144.899994,145.059998,137.749252,5033143
2020-01-13,145.479996,145.789993,144.720001,145.699997,138.356979,4593819
2020-01-14,145.050003,146.610001,144.729996,146.520004,139.135696,7038779
2020-01-15,146.399994,147.395004,146.240005,147.009995,139.600967,4960460
2020-01-16,147.419998,148.839996,146.199997,148.199997,140.731003,6476379
2020-01-17,148.410004,149.410004,147.929993,149.169998,141.652115,9083838
2020-01-21,148.580002,150.169998,148.500000,149.270004,141.747116,9543905
2020-01-22,146.699997,149.179993,146.000000,148.250000,140.778503,10305334
2020-01-23,148.039993,148.770004,146.755005,148.529999,141.044373,8671988
2020-01-24,148.580002,148.945007,147.929993,148.320007,140.844971,9051933
2020-01-27,147.520004,149.460007,147.000000,148.750000,141.253281,7587103
2020-01-28,148.460007,150.570007,148.149994,149.500000,141.965485,7336636
2020-01-29,149.449997,151.190002,149.130005,150.539993,142.953094,6288760
2020-01-30,150.029999,150.509995,149.050003,150.360001,142.782150,6470584
2020-01-31,149.750000,150.000000,148.639999,148.869995,141.367233,8651930
2020-02-03,149.419998,150.490005,149.240005,150.169998,142.601715,5765413
2020-02-04,151.490005,152.750000,151.199997,151.600006,143.959671,6541584
2020-02-05,151.720001,154.020004,151.309998,153.990005,146.229233,5980013
2020-02-06,154.250000,154.500000,152.740005,153.529999,145.792374,6201257
2020-02-07,153.339996,153.455002,151.550003,151.889999,144.235046,5700295
2020-02-10,151.679993,151.910004,150.891098,151.860001,144.206573,4836002
2020-02-11,152.289993,152.380005,151.539993,151.990005,144.330017,3715389
2020-02-12,151.869995,152.149994,150.919998,151.089996,143.475357,5167069
2020-02-13,150.160004,151.044998,149.880005,150.089996,142.525757,5480225
2020-02-14,150.559998,150.639999,149.149994,150.130005,142.563736,5716549
2020-02-18,150.470001,150.740005,149.059998,149.139999,141.623627,7231010
2020-02-19,149.210007,149.759995,148.580002,148.940002,141.433731,6115220
2020-02-20,148.610001,149.380005,147.404297,148.369995,140.892426,7465047
2020-02-21,148.089996,150.240005,147.539993,149.929993,142.373840,7776835
2020-02-24,146.500000,149.000000,145.250000,145.910004,139.439941,10589203
2020-02-25,145.990005,146.750000,143.830002,144.649994,138.235809,10529373
2020-02-26,145.350006,146.220001,143.589996,143.679993,137.308838,10094401
2020-02-27,142.559998,144.770004,138.949997,139.119995,132.951050,12566706
2020-02-28,135.360001,137.289993,130.820007,134.479996,128.516769,19825528
2020-03-02,134.779999,140.130005,134.013794,140.020004,133.811127,11508232
2020-03-03,140.000000,140.990005,133.100006,135.589996,129.577545,13662451
2020-03-04,137.679993,143.639999,137.139999,143.479996,137.117722,10560823
2020-03-05,140.800003,142.679993,139.839996,142.009995,135.712860,11339185
2020-03-06,138.479996,143.009995,137.410004,142.029999,135.732025,12239093
2020-03-09,136.330002,139.679901,134.899994,136.440002,130.389862,13848569
2020-03-10,139.970001,141.949997,134.229996,141.639999,135.359283,12698073
2020-03-11,138.089996,138.750000,131.500000,131.800003,125.955658,17768062
2020-03-12,127.309998,133.764999,124.500000,125.410004,119.848984,21539204
2020-03-13,129.320007,134.919998,124.650002,134.289993,128.335205,20084151
2020-03-16,123.570000,133.759995,122.430000,127.129997,121.492714,18877918
2020-03-17,128.550003,136.770004,127.809998,136.589996,130.533234,18911758
2020-03-18,131.020004,135.669601,128.710007,134.960007,128.975510,17521129
2020-03-19,134.990005,134.990005,126.150002,127.050003,121.416267,18482336
2020-03-20,126.830002,127.440002,118.129997,119.889999,114.573753,19785130
2020-03-23,117.000000,118.559998,109.160004,111.139999,106.211761,20815226
2020-03-24,118.760002,119.650002,113.860001,119.180000,113.895233,17604766
2020-03-25,118.910004,123.959999,116.700798,119.400002,114.105469,13986052
2020-03-26,120.570000,127.099998,120.379997,126.570000,120.957550,15068646
2020-03-27,121.650002,127.620003,120.580002,123.160004,117.698746,12133222
2020-03-30,128.460007,133.990005,127.500000,133.009995,127.111969,21754033
2020-03-31,134.990005,135.709702,130.050003,131.130005,125.315346,15746124
2020-04-01,127.699997,130.229996,125.500000,128.809998,123.098213,12606081
2020-04-02,129.119995,134.000000,127.220001,133.149994,127.245758,11594456
2020-04-03,132.380005,134.785004,131.580002,134.169998,128.220535,10071180
2020-04-06,137.009995,140.970001,135.539993,139.759995,133.562668,14994419
2020-04-07,139.860001,142.029999,137.259995,137.479996,131.383774,11567070
2020-04-08,137.750000,144.130005,137.300003,143.259995,136.907440,10758179
2020-04-09,144.009995,145.419998,140.279999,141.229996,134.967484,11127206
2020-04-13,140.000000,141.489899,137.840393,139.770004,133.572220,8153228
2020-04-14,145.419998,147.419998,144.050003,146.029999,139.554626,13838016
2020-04-15,145.550003,147.910004,143.539993,147.660004,141.112350,11962259
2020-04-16,148.309998,150.679993,146.440002,149.669998,143.033234,12181704
2020-04-17,151.990005,152.300003,149.600006,152.020004,145.279022,10920022
2020-04-20,150.929993,153.000000,150.089996,151.669998,144.944534,12226200
2020-04-21,150.119995,151.639999,148.570007,149.679993,143.042755,9951106
2020-04-22,152.809998,155.000000,151.729996,152.990005,146.206009,11518324
2020-04-23,154.250000,157.000000,153.698807,155.509995,148.614243,10665024
2020-04-24,155.570007,156.300003,153.639999,154.860001,147.993103,8654126
2020-04-27,154.809998,156.050003,154.000000,154.289993,147.448364,8924048
2020-04-28,151.250000,153.100006,150.699997,151.389999,144.676987,8558719
2020-04-29,151.380005,151.630005,149.160004,150.240005,143.577957,9285216
2020-04-30,148.460007,150.429993,147.160004,150.039993,143.386826,14829596
2020-05-01,149.619995,149.669998,146.789993,148.289993,141.714417,7308960
2020-05-04,148.770004,149.080002,147.089996,148.270004,141.695313,7198409
2020-05-05,149.000000,150.779999,148.639999,149.500000,142.870758,6562288
2020-05-06,150.000000,150.320007,148.039993,148.080002,141.513748,6191594
2020-05-07,149.369995,149.524994,147.130096,147.589996,141.045471,5571034
2020-05-08,148.919998,149.179993,147.889999,148.699997,142.106232,4712477
2020-05-11,148.449997,150.100006,148.119995,149.110001,142.498062,5887489
2020-05-12,150.100006,150.339996,147.029999,147.139999,140.615433,7039227
2020-05-13,146.080002,148.949997,146.009995,147.130005,140.605881,6970457
2020-05-14,145.389999,147.759995,144.257004,147.639999,141.093231,6871412
2020-05-15,147.869995,150.479996,145.660004,150.440002,143.769089,10340403
2020-05-18,152.490005,153.619995,150.460007,150.520004,143.845535,7389995
2020-05-19,150.100006,151.100006,148.399994,149.020004,142.412048,6107256
2020-05-20,149.750000,150.389999,147.270004,147.679993,141.131470,5713440
2020-05-21,148.500000,148.500000,145.820007,146.710007,140.204498,6487343
2020-05-22,144.570007,146.285004,144.059998,144.369995,138.924652,6140899
2020-05-26,146.190002,146.440002,144.300003,144.559998,139.107452,7072258
2020-05-27,144.320007,145.250000,143.009995,144.889999,139.425034,7950008
2020-05-28,146.020004,148.110001,145.809998,146.970001,141.426590,6190582
2020-05-29,147.960007,149.350006,145.330002,148.750000,143.139420,8505215
2020-06-01,147.289993,148.339996,146.009995,147.190002,141.638290,6142580
2020-06-02,147.059998,148.350006,146.119995,148.250000,142.658310,6078311
2020-06-03,148.520004,149.139999,146.449005,148.649994,143.043213,6339468
2020-06-04,146.800003,148.369995,145.580002,146.729996,141.195618,8170480
2020-06-05,147.690002,149.639999,146.600006,147.300003,141.744125,9725441
2020-06-08,145.880005,147.610001,145.740005,146.770004,141.234116,7555622
2020-06-09,148.250000,149.330002,145.649994,145.960007,140.454697,8247233
2020-06-10,146.600006,150.029999,146.600006,147.800003,142.225296,10137069
2020-06-11,148.580002,149.169998,140.750000,140.869995,135.556671,11913265
2020-06-12,142.839996,143.706696,140.279999,142.149994,136.788391,8687356
2020-06-15,141.000000,142.397003,139.391403,141.250000,135.922333,8655014
2020-06-16,144.089996,145.421906,142.770004,144.460007,139.011276,7582631
2020-06-17,144.899994,145.419998,143.470001,144.020004,138.587845,5100095
2020-06-18,142.520004,144.115005,141.869995,143.410004,138.000839,4797449
2020-06-19,145.789993,145.880005,143.250000,143.830002,138.404999,12194086
2020-06-22,143.470001,143.660004,142.029999,143.389999,137.981613,5285631
2020-06-23,143.740005,144.080002,142.679993,142.860001,137.471603,5921594
2020-06-24,141.490005,142.190002,138.720001,139.820007,134.546280,8211239
2020-06-25,140.570007,140.570007,137.539993,139.669998,134.401901,7421160
2020-06-26,139.529999,139.600006,137.020004,137.809998,132.612061,12849738
2020-06-29,138.740005,139.699997,137.979996,139.039993,133.795654,5309797
2020-06-30,139.399994,141.020004,137.839996,140.630005,135.325714,7738296
2020-07-01,140.690002,141.389999,140.059998,140.380005,135.085144,6175020
2020-07-02,141.250000,141.838593,140.330002,140.970001,135.652908,5152238
2020-07-06,142.169998,143.770004,141.880005,142.979996,137.587067,6156354
2020-07-07,141.389999,143.970001,141.229996,142.850006,137.461990,5622609
2020-07-08,142.869995,143.389999,141.699997,143.270004,137.866135,6257537
2020-07-09,142.759995,144.425003,140.580002,142.490005,137.115555,5738564
2020-07-10,142.750000,142.869995,141.425003,142.369995,137.000092,4282406
2020-07-13,143.610001,146.639008,143.279999,145.210007,139.732971,6951941
2020-07-14,145.320007,148.389999,145.259995,147.919998,142.340759,7447125
2020-07-15,149.729996,150.205002,148.229996,148.259995,142.667908,8512838
2020-07-16,148.679993,149.339996,146.679993,149.250000,143.620590,9304669
2020-07-17,150.000000,150.577606,148.690002,149.350006,143.716797,7444124
2020-07-20,150.229996,150.320007,148.429993,149.600006,143.957382,6191457
2020-07-21,149.600006,151.669495,149.500000,149.740005,144.092117,5579687
2020-07-22,149.929993,150.404999,147.850006,150.009995,144.351929,5910193
2020-07-23,150.210007,150.850006,149.279999,149.610001,143.966995,6566269
2020-07-24,150.500000,150.600006,147.029999,148.119995,142.533203,5405867
2020-07-27,147.369995,148.919998,146.860001,147.179993,141.628647,5675155
2020-07-28,147.399994,147.990005,146.750000,146.830002,141.291870,4842184
2020-07-29,146.389999,147.470001,146.070007,146.539993,141.012802,4489147
2020-07-30,147.440002,147.500000,146.139999,146.839996,141.301468,5922481
2020-07-31,146.660004,147.449997,143.960007,145.759995,140.262222,8257997
2020-08-03,146.389999,147.789993,146.149994,147.350006,141.792252,4079755
2020-08-04,146.990005,147.220001,145.824707,147.220001,141.667160,4162154
2020-08-05,149.100006,149.309998,147.800003,148.399994,142.802643,5493196
2020-08-06,148.399994,149.250000,146.500000,147.550003,141.984711,4837865
2020-08-07,147.509995,148.649994,147.149994,148.600006,142.995117,3635071
2020-08-10,148.860001,149.009995,147.720001,148.029999,142.446594,4096620
2020-08-11,149.139999,149.229996,146.369995,146.970001,141.426590,6388389
2020-08-12,147.539993,150.240005,147.490005,149.660004,144.015121,5258127
2020-08-13,148.539993,149.190002,147.529999,148.000000,142.417709,5155457
2020-08-14,147.610001,149.339996,147.580002,148.240005,142.648682,4240189
2020-08-17,148.320007,150.229996,148.229996,148.990005,143.370392,4306909
2020-08-18,149.259995,150.100006,148.570007,150.089996,144.428894,4322567
2020-08-19,149.580002,151.580002,149.320007,150.389999,144.717590,7816251
2020-08-20,149.750000,151.580002,149.545700,151.419998,145.708725,4874739
2020-08-21,151.779999,153.649994,150.590103,152.759995,146.998184,6722759
2020-08-24,152.740005,152.899994,150.350006,152.149994,147.385666,5387937
2020-08-25,152.779999,153.070007,151.535004,152.059998,147.298477,3863477
2020-08-26,151.860001,152.649994,150.639999,152.300003,147.530960,8008292
2020-08-27,152.419998,153.259995,151.889999,152.979996,148.189682,5575432
2020-08-28,152.740005,153.699997,151.899994,153.639999,148.829010,5395684
2020-08-31,153.000000,154.399994,152.260498,153.410004,148.606216,6362683
2020-09-01,153.869995,154.080002,150.070007,151.520004,146.775406,6309237
2020-09-02,150.789993,154.330002,149.244995,153.830002,149.013077,6881856
2020-09-03,154.830002,155.470001,148.300003,149.550003,144.867081,8672808
2020-09-04,150.169998,150.949997,147.130005,148.589996,143.937149,7200065
2020-09-08,150.250000,150.889999,146.899994,147.259995,142.648788,8756842
2020-09-09,148.149994,151.100006,148.119995,149.699997,145.012390,6960668
2020-09-10,149.250000,149.779999,146.520004,146.910004,142.309753,6191800
2020-09-11,147.050003,148.529999,146.630005,147.779999,143.152496,3934691
2020-09-14,148.119995,149.470001,148.009995,148.350006,143.704666,4375798
2020-09-15,149.449997,150.589996,148.520004,148.889999,144.227753,3659221
2020-09-16,149.389999,150.059998,148.350098,148.399994,143.753098,4323502
2020-09-17,148.039993,148.630005,146.050003,147.169998,142.561615,5461414
2020-09-18,146.509995,149.649994,146.199997,149.179993,144.508667,12174044
2020-09-21,147.580002,147.929993,142.960007,145.100006,140.556458,7574501
2020-09-22,144.690002,145.350006,143.720001,144.210007,139.694305,5295917
2020-09-23,147.479996,147.550003,144.380005,144.440002,139.917114,8784436
2020-09-24,144.559998,145.250000,143.339996,144.669998,140.139893,5614844
2020-09-25,144.000000,146.250000,143.889999,145.660004,141.098907,5531209
2020-09-28,146.729996,148.289993,146.419998,147.110001,142.503494,5843189
2020-09-29,147.600006,147.919998,146.059998,147.059998,142.455048,6771016
2020-09-30,147.449997,149.729996,146.839996,148.880005,144.218063,8487691
2020-10-01,149.309998,149.649994,146.460007,147.320007,142.706909,6457808
2020-10-02,146.210007,148.410004,145.830002,146.240005,141.660736,5485602
2020-10-05,147.000000,148.380005,146.419998,148.229996,143.588409,4992758
2020-10-06,148.279999,148.610001,145.869995,146.259995,141.680099,5118212
2020-10-07,146.490005,148.229996,145.809998,147.880005,143.249390,5603123
2020-10-08,148.500000,149.850006,148.039993,148.889999,144.227753,4413531
2020-10-09,149.649994,151.479996,149.445007,150.970001,146.242615,5054116
2020-10-12,151.600006,153.141998,151.020004,151.839996,147.085373,7273170
2020-10-13,149.000000,150.119995,147.770004,148.360001,143.714355,11057570
2020-10-14,148.820007,149.029999,147.389999,148.100006,143.462479,7707047
2020-10-15,147.479996,147.899994,146.330002,147.190002,142.580994,5979015
2020-10-16,147.600006,148.759995,147.009995,148.100006,143.462479,6098404
2020-10-19,148.529999,148.899994,144.130005,144.320007,139.800873,7250755
2020-10-20,144.660004,145.750000,144.119995,144.550003,140.023651,5326540
2020-10-21,144.119995,145.339996,143.910004,143.929993,139.423065,5221348
2020-10-22,144.160004,145.690002,143.839996,145.080002,140.537048,5280253
2020-10-23,145.880005,147.470001,144.350006,145.240005,140.692047,4154372
2020-10-26,144.429993,144.770004,142.750000,143.970001,139.461807,6929472
2020-10-27,143.740005,144.289993,142.919998,143.149994,138.667480,4890064
2020-10-28,141.425003,141.979996,138.179993,138.360001,134.027481,8426065
2020-10-29,138.000000,138.699997,136.050003,137.190002,132.894135,7205409
2020-10-30,136.679993,137.539993,133.649994,137.110001,132.816620,7364752
2020-11-02,138.979996,139.009995,137.490005,138.690002,134.347153,7088029
2020-11-03,140.020004,140.960007,137.779999,138.500000,134.163101,6362978
2020-11-04,139.490005,142.539993,138.699997,139.399994,135.034912,10263515
2020-11-05,140.550003,141.830002,139.259995,139.759995,135.383636,8016160
2020-11-06,140.399994,143.190002,139.649994,142.250000,137.795685,5942538
2020-11-09,148.425003,148.990005,144.919998,146.080002,141.505737,12351644
2020-11-10,147.250000,148.750000,146.259995,148.279999,143.636856,7386462
2020-11-11,149.169998,149.199997,146.860001,147.800003,143.171906,6382407
2020-11-12,147.610001,148.649994,146.753601,148.300003,143.656235,4712177
2020-11-13,149.089996,150.410004,148.410004,149.899994,145.206131,5896537
2020-11-16,150.919998,151.300003,149.800995,150.850006,146.126373,6266384
2020-11-17,150.000000,150.630005,149.119995,149.350006,144.673340,7297736
2020-11-18,148.869995,149.759995,147.369995,147.369995,142.755325,6661008
2020-11-19,147.300003,147.460007,145.586899,147.139999,142.532562,7987716
2020-11-20,147.050003,147.940002,146.130005,146.360001,141.776978,6356142
2020-11-23,146.009995,146.009995,143.039993,143.869995,140.333359,7318255
2020-11-24,144.000000,144.764999,143.610001,143.869995,140.333359,11038822
2020-11-25,144.059998,144.169998,142.860001,143.679993,140.148026,7594618
2020-11-27,144.500000,144.658295,143.220001,144.000000,140.460159,3059001
2020-11-30,144.229996,144.860001,143.059998,144.679993,141.123428,15663242
2020-12-01,146.289993,149.130005,145.860001,147.449997,143.825348,9741260
2020-12-02,147.850006,149.710007,147.699997,148.139999,144.498383,7745516
2020-12-03,148.039993,149.580002,147.690002,149.000000,145.337250,7310486
2020-12-04,149.789993,150.309998,149.270004,150.270004,146.576019,6747083
2020-12-07,149.350006,149.910004,148.509995,148.970001,145.307983,6634743
2020-12-08,150.000000,152.139999,149.550003,151.550003,147.824570,8339847
2020-12-09,152.830002,153.500000,151.755005,153.100006,149.336472,8440069
2020-12-10,152.820007,152.979996,151.679993,152.250000,148.507355,7392928
2020-12-11,151.529999,153.410004,151.229996,152.949997,149.190140,5973255
2020-12-14,153.250000,153.479996,148.990005,149.070007,145.405533,8547296
2020-12-15,150.000000,150.750000,149.529999,150.570007,146.868668,7614746
2020-12-16,150.199997,150.919998,149.550003,149.669998,145.990768,8486069
2020-12-17,150.089996,153.884995,149.955002,153.619995,149.843674,9920312
2020-12-18,153.649994,155.100006,151.669998,154.509995,150.711792,17137229
2020-12-21,152.009995,153.410004,150.050003,153.020004,149.258423,7893359
2020-12-22,152.399994,153.899994,151.860001,152.720001,148.965805,4703185
2020-12-23,152.800003,153.602997,151.899994,151.940002,148.204987,4607275
2020-12-24,151.850006,153.039993,151.820007,152.470001,148.721954,2114901
2020-12-28,153.320007,153.869995,152.300003,153.190002,149.424255,3855466
2020-12-29,154.110001,154.929993,153.800003,154.139999,150.350906,5211972
2020-12-30,154.740005,156.380005,154.600006,156.050003,152.213959,5412775
2020-12-31,156.529999,157.660004,155.109802,157.380005,153.511261,5099880
2021-01-04,157.240005,157.380005,154.130005,156.500000,152.652878,11765865
2021-01-05,156.250000,158.759995,155.070007,158.339996,154.447662,9602290
2021-01-06,157.240005,160.229996,156.720001,159.830002,155.901016,8230086
2021-01-07,159.000000,161.029999,158.350006,160.369995,156.427750,7747161
2021-01-08,160.509995,161.100006,159.880005,160.039993,156.105865,8228938
2021-01-11,160.559998,161.320007,158.770004,159.369995,155.452332,7068176
2021-01-12,159.149994,159.660004,157.330002,158.130005,154.242813,6903189
2021-01-13,158.229996,158.455002,156.750000,157.889999,154.008713,6643065
2021-01-14,160.449997,161.949997,159.610001,160.649994,156.700867,10030794
2021-01-15,160.300003,161.405807,159.105804,160.300003,156.359482,7630813
2021-01-19,162.000000,163.039993,161.100006,162.779999,158.778503,9057555
2021-01-20,163.199997,164.139999,161.800003,162.380005,158.388336,6839850
2021-01-21,161.320007,162.479996,160.059998,161.729996,157.754303,6822770
2021-01-22,162.360001,165.154999,161.869995,163.550003,159.529572,8137018
2021-01-25,165.009995,166.089996,163.660004,165.979996,161.899841,9924438
2021-01-26,169.699997,173.649994,169.389999,170.479996,166.289215,14205687
2021-01-27,169.119995,170.919998,167.449997,167.880005,163.753128,14207289
2021-01-28,168.199997,170.860001,167.800003,169.160004,165.001678,8944399
2021-01-29,164.259995,166.000000,160.552704,163.130005,159.119919,22505864
2021-02-01,165.309998,165.309998,162.600006,162.710007,158.710220,9971395
2021-02-02,163.380005,163.660004,161.179993,161.250000,157.286102,11443254
2021-02-03,160.940002,161.520004,159.570007,160.500000,156.554550,8601883
2021-02-04,161.000000,162.089996,159.759995,161.990005,158.007935,7758128
2021-02-05,164.860001,165.440002,163.860107,164.449997,160.407455,9495309
2021-02-08,165.029999,165.920593,163.880005,164.919998,160.865906,6035341
2021-02-09,165.199997,166.589996,164.970001,166.270004,162.182709,5544214
2021-02-10,167.889999,167.940002,165.699997,166.809998,162.709427,5921312
2021-02-11,167.000000,167.380005,165.600006,166.059998,161.977859,4871250
2021-02-12,164.399994,166.850006,164.000000,166.580002,162.485092,4413066
2021-02-16,166.580002,167.050003,164.639999,165.070007,161.012222,5656092
2021-02-17,164.970001,166.089996,164.360001,165.660004,161.587708,6680909
2021-02-18,164.960007,166.160004,164.300003,165.740005,161.665756,5191590
2021-02-19,165.600006,165.960007,162.910004,162.979996,158.973572,8190883
2021-02-22,161.869995,162.539993,160.289993,161.869995,158.875427,6447105
2021-02-23,161.479996,163.190002,160.399994,160.440002,157.471909,7042829
2021-02-24,162.399994,164.389999,160.919998,162.589996,159.582108,10286107
2021-02-25,163.130005,163.699997,161.990005,162.759995,159.748978,9719715
2021-02-26,162.000000,162.410004,157.970001,158.460007,155.528534,14417547
2021-03-01,161.449997,161.529999,159.089996,159.320007,156.372620,10551378
2021-03-02,159.779999,160.779999,158.600006,159.020004,156.078186,7610885
2021-03-03,158.250000,158.899994,156.060394,156.220001,153.329987,8499626
2021-03-04,155.990005,156.100006,151.470001,153.070007,150.238251,11033178
2021-03-05,153.979996,156.690002,153.130005,156.100006,153.212189,8331633
2021-03-08,157.000000,159.330002,155.979996,157.399994,154.488129,6546688
2021-03-09,156.889999,160.750000,156.889999,157.699997,154.782593,7461267
2021-03-10,158.820007,159.895004,157.360001,159.149994,156.205750,6635577
2021-03-11,159.539993,160.630005,158.919998,159.139999,156.195938,6305584
2021-03-12,159.279999,160.309998,159.190002,159.600006,156.647446,5474849
2021-03-15,159.750000,160.660004,158.500000,160.419998,157.452271,5526008
2021-03-16,160.460007,161.679993,160.240005,161.369995,158.384689,6369144
